,shopping_frequency,tran_amount_max,tran_amount_mean,date_range_days
1398,20,97,65.0,1253
1659,25,105,66.84,1283
6357,11,79,52.0,1072
5507,14,67,34.714285714285715,1328
3134,19,102,69.42105263157895,1204
3789,23,105,64.82608695652173,1284
3398,26,100,62.19230769230769,1271
2220,18,105,80.05555555555556,1326
979,24,105,74.29166666666667,1235
2331,16,95,69.5625,1174
3784,20,97,71.15,1198
1298,13,103,65.15384615384616,1142
6040,8,79,44.375,1297
4537,21,104,69.0,1302
5119,16,79,49.75,1205
3693,17,105,79.6470588235294,1257
82,22,103,68.4090909090909,1240
1967,24,105,63.958333333333336,1265
4516,16,103,68.3125,1342
5385,14,77,50.714285714285715,1267
4618,22,102,69.04545454545455,1021
5421,19,79,42.78947368421053,1238
5162,13,72,53.07692307692308,1370
2903,18,103,76.22222222222223,1298
423,24,105,79.33333333333333,1258
5962,9,67,42.666666666666664,1070
1904,9,97,70.44444444444444,970
6243,11,78,43.36363636363637,931
1530,17,101,69.41176470588235,1161
3917,16,102,72.625,1225
4882,20,105,76.15,1289
1565,14,101,73.21428571428571,1161
5153,11,73,33.81818181818182,1188
3618,21,104,77.52380952380952,1298
2749,16,102,68.8125,1314
839,20,95,66.55,1273
500,26,104,67.65384615384616,1377
4213,25,102,69.04,1344
141,17,105,82.29411764705883,1280
5688,11,69,44.63636363636363,958
2605,11,84,55.81818181818182,1081
5669,18,79,40.333333333333336,1207
1377,19,104,64.63157894736842,1058
3674,17,103,73.41176470588235,1183
5351,19,76,39.1578947368421,1256
6752,18,70,36.0,1266
2266,10,100,74.9,575
3322,14,102,74.42857142857143,1148
6078,15,75,43.46666666666667,1240
3808,17,103,69.0,1313
1138,18,104,73.22222222222223,1372
2257,25,99,69.24,1319
6008,8,79,54.625,761
844,16,105,70.6875,1176
1787,24,104,69.70833333333333,1347
3938,19,104,79.73684210526316,1125
6333,14,71,48.285714285714285,1242
550,17,105,60.76470588235294,1356
5457,9,78,53.111111111111114,1179
459,20,105,75.15,1348
2019,28,104,73.57142857142857,1371
4576,12,104,72.33333333333333,1256
6292,15,75,47.86666666666667,1291
948,18,100,60.5,1285
3700,15,101,70.86666666666666,1345
1336,21,105,65.38095238095238,1370
6712,10,78,48.6,1299
532,22,105,70.0909090909091,1317
3262,25,89,63.84,1394
4563,24,99,71.83333333333333,1243
1829,13,103,82.84615384615384,988
4725,18,98,71.16666666666667,1155
6076,11,79,49.27272727272727,1338
5481,12,67,41.0,1051
4466,22,103,78.18181818181819,1308
1602,13,100,67.0,1151
2238,18,105,72.22222222222223,1198
639,23,91,65.3913043478261,1344
6650,5,77,46.4,1062
3830,19,105,78.10526315789474,1147
967,23,103,68.52173913043478,1111
5815,12,79,45.666666666666664,1286
123,22,103,68.5,1124
1683,22,105,73.13636363636364,1311
2248,22,104,64.0909090909091,1220
6681,14,66,43.92857142857143,1314
6152,16,79,51.625,1330
1070,26,101,72.42307692307692,1261
155,26,104,69.6923076923077,1266
2295,15,97,68.33333333333333,1136
4375,22,97,68.68181818181819,1344
5746,18,77,54.22222222222222,1274
1089,18,101,69.33333333333333,1380
4513,20,99,63.7,1352
2319,22,105,75.5,1247
2940,14,101,69.0,1299
5820,15,74,43.8,1152
288,18,104,66.27777777777777,1285
930,23,101,71.43478260869566,1266
5201,15,78,46.93333333333333,1354
6461,13,78,53.69230769230769,912
2909,12,105,76.5,1283
4418,16,102,71.75,1159
5346,14,77,39.5,1305
2884,25,103,69.8,1286
4921,21,103,61.95238095238095,1256
3733,23,97,66.6086956521739,1343
6315,11,66,38.90909090909091,1368
3247,21,103,72.9047619047619,1231
6250,16,75,49.0625,1274
3000,11,101,74.0,722
5105,13,75,42.07692307692308,1317
1337,16,103,72.875,1340
6791,12,78,38.25,1036
942,15,102,71.6,1351
2354,21,105,68.04761904761905,1353
5471,17,79,49.88235294117647,1342
5943,20,78,48.1,1302
6415,15,74,41.333333333333336,1225
1698,15,105,72.13333333333334,1216
6476,17,79,54.705882352941174,1074
5610,11,79,46.54545454545455,1347
6849,20,78,43.4,1090
4645,17,102,71.47058823529412,1086
3831,19,95,70.42105263157895,1290
4856,24,104,76.54166666666667,1093
6270,11,73,49.09090909090909,1161
985,15,105,68.73333333333333,1390
1821,13,99,69.23076923076923,1123
5093,14,78,47.5,1394
587,18,104,70.05555555555556,1354
6570,24,74,49.833333333333336,1368
981,20,92,64.9,1303
4668,23,102,70.78260869565217,1251
3799,15,101,71.26666666666667,1253
4765,22,103,69.0909090909091,1286
6881,10,77,40.9,1263
6845,13,78,52.0,1163
4937,18,94,67.38888888888889,1318
4653,18,99,68.22222222222223,1337
1473,21,105,70.66666666666667,1323
6394,12,66,30.333333333333332,1203
6587,14,65,39.857142857142854,1200
4011,15,104,69.8,831
5768,10,72,45.7,1243
2258,9,98,68.44444444444444,1223
5464,9,70,41.0,806
1457,24,99,73.875,1349
3557,21,104,68.19047619047619,1294
1395,23,103,74.82608695652173,1056
264,25,101,60.48,1228
3548,33,105,76.57575757575758,1365
3547,21,101,67.71428571428571,1275
2748,21,105,78.71428571428571,1380
4287,23,104,75.52173913043478,1152
2692,21,105,75.76190476190476,1149
6282,12,69,36.583333333333336,1306
4936,13,100,63.38461538461539,1020
5521,20,77,48.65,1334
929,20,89,65.05,1168
6161,15,72,51.266666666666666,1062
3864,19,97,74.94736842105263,1369
6080,6,69,47.833333333333336,906
2400,16,103,75.9375,1322
2178,23,104,71.26086956521739,1268
6072,16,78,46.5625,1378
3908,9,88,63.55555555555556,812
3866,10,95,67.5,996
3711,22,104,70.68181818181819,1129
246,19,105,74.10526315789474,1323
1594,20,98,71.7,1265
1758,24,103,69.58333333333333,1323
6697,16,76,39.0625,1363
4955,16,104,71.9375,1193
923,19,104,70.73684210526316,1381
4506,22,105,61.18181818181818,1291
5146,12,76,43.25,825
268,26,103,71.42307692307692,1280
669,29,105,73.48275862068965,1207
3604,13,104,74.61538461538461,1306
4582,18,101,69.16666666666667,1230
1910,21,102,69.95238095238095,1297
5595,14,78,46.57142857142857,1183
5446,18,77,38.94444444444444,1213
1152,21,104,77.47619047619048,1330
6320,15,74,42.4,1218
3958,21,103,70.33333333333333,1123
5654,16,69,46.625,1273
6626,16,78,53.375,1208
5169,13,75,42.30769230769231,1256
2696,26,105,79.15384615384616,1319
2591,19,103,70.52631578947368,1155
5821,16,79,47.6875,1239
1781,24,102,71.83333333333333,1377
3013,15,103,64.46666666666667,1059
2307,22,104,74.31818181818181,1296
4102,17,104,69.47058823529412,1194
3690,20,104,72.55,1373
687,14,96,69.0,1168
612,18,98,67.94444444444444,1301
3200,25,104,70.04,1269
2267,14,105,77.0,1232
6603,14,77,50.92857142857143,1389
1898,26,103,71.61538461538461,1390
4342,25,103,72.96,1318
258,26,105,71.6923076923077,1110
2924,13,81,63.23076923076923,1308
2822,22,105,69.63636363636364,1155
3339,18,102,67.22222222222223,1193
3525,19,103,77.21052631578948,1392
2285,20,102,70.3,1325
484,19,105,70.63157894736842,1336
2211,17,98,67.3529411764706,1182
4250,13,104,75.07692307692308,1286
2555,19,104,67.6842105263158,892
7,15,102,77.2,1101
3657,19,103,66.89473684210526,1273
5832,15,79,54.666666666666664,1127
2426,12,104,77.83333333333333,1296
1814,14,100,70.42857142857143,1358
2274,20,105,71.5,1225
1011,21,104,73.66666666666667,1259
4650,23,104,69.1304347826087,1258
1067,30,102,66.36666666666666,1305
1991,16,94,62.875,1360
3970,29,104,71.44827586206897,1353
4885,14,102,73.78571428571429,1265
3867,17,94,64.94117647058823,1244
6139,14,65,40.5,1295
3048,22,102,68.72727272727273,1287
781,19,104,66.42105263157895,1256
6688,12,78,40.0,860
1749,14,104,77.28571428571429,1367
2791,21,103,73.71428571428571,1165
1091,16,101,63.5,1395
4742,18,105,73.33333333333333,1387
5860,11,78,39.81818181818182,997
5584,12,72,49.416666666666664,1042
2608,17,104,68.3529411764706,1286
5646,15,74,45.333333333333336,1316
2290,18,103,69.22222222222223,1194
1727,19,105,68.15789473684211,1208
610,19,99,69.47368421052632,1385
343,18,105,72.27777777777777,1320
5369,10,77,41.7,927
3750,26,105,71.26923076923077,1241
3215,15,104,76.0,1222
97,27,97,67.0,1364
4310,17,104,71.70588235294117,1125
1537,21,105,69.52380952380952,1190
3588,18,105,65.27777777777777,1388
3648,22,105,77.5909090909091,1350
5478,13,70,41.61538461538461,1226
1517,12,102,69.0,1131
6055,15,64,39.333333333333336,1282
3669,15,103,69.73333333333333,1380
2090,21,104,74.52380952380952,1338
572,18,105,68.94444444444444,1154
6256,18,71,38.94444444444444,1308
5715,14,75,36.92857142857143,1313
3062,13,99,72.76923076923077,1266
4350,19,102,71.05263157894737,1173
6225,16,73,46.0625,1335
5189,14,78,51.57142857142857,1359
4597,19,103,75.15789473684211,1302
370,12,103,61.0,1205
1938,20,105,60.3,1289
4860,17,104,71.0,1242
5940,14,79,40.285714285714285,1057
3670,17,102,75.05882352941177,1322
3652,18,99,77.55555555555556,1369
2361,20,96,70.3,1280
4274,24,105,67.125,1337
6203,8,63,42.75,866
3737,25,105,74.0,1310
4224,17,104,66.76470588235294,1115
4734,23,102,73.17391304347827,1377
4764,18,102,65.72222222222223,996
1171,22,104,70.54545454545455,1293
4472,15,101,75.0,1341
1422,19,104,73.21052631578948,1147
6175,11,71,38.54545454545455,1146
6056,11,76,41.45454545454545,1258
4511,18,104,70.11111111111111,1371
874,17,102,67.52941176470588,1314
2297,27,103,78.0,1310
2643,22,105,65.54545454545455,1318
5963,12,76,37.75,1331
840,18,104,77.61111111111111,1287
581,12,105,75.66666666666667,1341
204,26,104,66.38461538461539,1370
1641,18,103,69.77777777777777,1294
2014,20,105,65.2,1221
3253,22,105,77.5,1183
4236,19,105,76.6842105263158,1290
905,20,105,64.3,1230
631,17,105,82.6470588235294,1207
5374,8,70,39.75,1165
4407,26,105,67.5,1303
1974,23,105,67.8695652173913,1335
162,20,103,69.05,1370
5210,16,78,44.625,1093
6183,12,69,33.0,1194
4369,23,105,72.47826086956522,1295
875,24,104,71.66666666666667,1342
1431,22,102,72.54545454545455,1302
5796,18,72,40.388888888888886,1225
4366,22,103,68.54545454545455,1330
2856,23,104,72.26086956521739,1353
1861,19,105,69.3157894736842,1190
2659,24,105,74.04166666666667,1297
3384,22,105,68.45454545454545,1283
6319,7,46,32.0,737
4545,12,102,62.583333333333336,1265
3331,15,105,70.4,1342
5633,16,61,37.5625,1369
6411,12,78,45.833333333333336,1291
4789,19,99,69.84210526315789,1231
2096,15,105,74.86666666666666,1117
2003,15,105,71.6,1326
546,20,102,69.45,1352
1449,19,105,65.10526315789474,1280
5620,9,78,52.888888888888886,776
2610,13,101,69.3076923076923,1348
1900,24,105,70.33333333333333,1304
5424,8,75,43.75,1182
2757,22,103,74.86363636363636,1162
1885,21,105,71.57142857142857,1268
6659,19,77,46.68421052631579,1172
2097,23,96,74.21739130434783,1283
5984,11,68,37.18181818181818,1260
6182,18,69,46.77777777777778,1359
836,17,96,72.3529411764706,1339
3471,28,103,71.0,1279
5475,21,77,47.476190476190474,1334
2171,20,96,66.9,1287
5914,17,77,35.294117647058826,1340
5859,9,74,55.333333333333336,1149
398,26,103,68.92307692307692,1372
2010,23,104,66.04347826086956,1366
6616,11,79,38.63636363636363,1173
1283,22,103,68.0909090909091,1208
5028,16,74,44.6875,1351
1836,17,100,70.52941176470588,920
1019,12,101,73.75,742
1326,22,102,64.68181818181819,1348
4251,15,103,67.66666666666667,1247
475,27,105,70.37037037037037,1360
2810,11,103,70.45454545454545,1319
5164,16,76,47.5,1307
1651,11,104,76.27272727272727,1063
6389,13,77,41.46153846153846,1327
6784,13,75,42.76923076923077,1014
2528,17,103,65.70588235294117,1307
1206,17,102,76.76470588235294,1217
5292,22,78,46.40909090909091,1346
5594,10,79,51.8,1049
867,17,100,67.3529411764706,1257
2974,22,100,61.13636363636363,1095
541,26,102,76.38461538461539,1271
1132,21,105,75.57142857142857,1323
6676,11,78,48.45454545454545,1300
3390,14,104,70.0,1193
4945,17,105,68.29411764705883,1221
2962,34,105,72.41176470588235,1286
4155,23,102,66.78260869565217,1202
3259,16,104,67.125,1366
4462,20,105,69.4,1221
6803,17,77,52.11764705882353,1255
2583,24,104,66.125,1381
2813,19,100,67.15789473684211,1365
5338,11,69,41.0,1288
5964,9,72,42.111111111111114,1081
3586,17,100,66.11764705882354,1192
6300,11,79,42.90909090909091,1349
5856,11,77,45.63636363636363,1150
2630,21,99,67.28571428571429,1381
5513,10,76,47.0,1290
4376,24,102,67.79166666666667,1324
1080,14,103,77.57142857142857,1166
2085,16,105,73.5,1213
2452,20,97,66.5,1317
2023,16,97,68.5625,1087
5285,19,75,46.31578947368421,1189
226,18,105,79.77777777777777,1371
1013,19,102,72.0,1144
1929,22,103,63.5,1371
4844,25,99,67.52,1308
1404,17,105,74.0,1363
2179,26,104,76.6923076923077,1302
697,21,105,71.42857142857143,1359
1124,25,99,61.88,1247
3895,24,103,63.25,1215
1778,19,103,68.84210526315789,1255
4381,24,105,67.125,1385
2634,19,105,77.63157894736842,1264
3489,13,102,70.6923076923077,1255
1037,23,102,68.95652173913044,1349
2256,26,103,63.76923076923077,1370
6703,9,77,51.333333333333336,773
6810,7,72,37.714285714285715,1376
313,23,105,73.3913043478261,1253
2649,24,104,72.16666666666667,1348
2281,14,95,69.71428571428571,1211
4927,24,104,69.83333333333333,1320
2547,21,104,72.80952380952381,1311
2159,26,102,67.1923076923077,1328
3137,24,103,68.125,1349
5722,8,55,45.25,791
3967,23,95,63.869565217391305,1308
1428,20,102,67.6,1138
5246,6,70,46.5,1323
2520,27,103,72.11111111111111,1363
5813,19,79,46.89473684210526,1204
5082,14,69,43.285714285714285,892
448,18,104,75.11111111111111,1264
4348,20,104,64.35,1389
1284,11,105,72.36363636363636,1262
3727,24,103,73.95833333333333,1242
361,25,104,67.8,1298
5546,15,72,41.8,1352
6227,9,67,40.111111111111114,1120
2460,19,95,69.63157894736842,1174
22,16,101,72.875,1178
2066,21,105,73.47619047619048,1330
1653,24,99,68.29166666666667,1283
702,21,105,69.61904761904762,1214
4979,16,104,69.875,1189
2743,16,100,68.5,1369
1376,19,102,69.36842105263158,1303
6449,16,79,47.8125,1280
2468,19,101,74.36842105263158,940
3754,19,101,78.26315789473684,1353
2325,17,105,78.17647058823529,1026
460,15,100,72.33333333333333,1319
4183,25,104,65.48,1125
4082,16,100,66.375,1189
1486,18,97,69.11111111111111,1096
3678,19,104,76.47368421052632,1234
282,28,104,73.07142857142857,1369
4308,18,102,64.22222222222223,1370
3537,19,93,67.6842105263158,1302
5141,10,79,50.3,836
2581,16,105,73.875,1082
1368,19,97,68.21052631578948,1277
6206,12,79,46.333333333333336,1217
5129,18,75,43.611111111111114,1358
597,23,104,70.82608695652173,1229
4351,24,102,69.08333333333333,1250
6553,10,74,36.7,1360
6839,22,71,42.72727272727273,1060
6485,16,76,49.0,946
4479,20,105,73.8,1392
3468,16,103,78.1875,1159
6199,12,76,43.583333333333336,1060
2990,21,96,67.52380952380952,1329
6122,5,51,31.4,615
2544,17,104,72.76470588235294,1118
5110,13,71,43.0,1355
5037,19,78,45.10526315789474,1273
4066,21,102,66.04761904761905,1312
3988,23,103,69.34782608695652,1247
6655,15,77,43.93333333333333,1327
685,23,95,60.56521739130435,1319
4379,24,105,69.54166666666667,1181
3243,17,103,75.70588235294117,1258
5326,12,77,52.333333333333336,1145
4083,19,103,68.52631578947368,1109
2837,14,105,68.42857142857143,1281
3697,19,101,68.10526315789474,1113
4040,12,102,69.91666666666667,1209
2230,18,105,74.88888888888889,1337
5022,10,71,44.1,1094
2320,16,104,68.25,1278
521,26,103,67.8076923076923,1334
522,15,103,69.6,1345
5375,5,74,59.6,1071
5540,15,76,36.2,1088
5537,12,79,52.166666666666664,1347
5190,15,78,43.266666666666666,1366
780,18,105,74.11111111111111,1325
5384,12,76,43.166666666666664,1325
4655,17,96,69.70588235294117,1301
651,24,104,70.375,1363
5128,21,75,37.476190476190474,1219
2196,14,101,69.64285714285714,1264
369,13,93,67.38461538461539,927
4504,21,95,62.19047619047619,1390
4214,25,103,70.04,1141
377,15,96,63.333333333333336,1181
4827,17,104,73.0,1336
2216,18,102,70.0,1255
6141,9,61,39.888888888888886,1097
1613,21,104,66.42857142857143,1234
6176,16,78,46.875,1365
3632,19,105,71.0,1132
962,17,99,73.0,1319
6195,11,67,32.09090909090909,937
6457,16,79,42.0625,1349
5242,13,76,55.23076923076923,853
359,20,87,66.25,1328
3839,20,105,74.4,1206
4596,22,104,76.86363636363636,1316
1246,15,103,73.66666666666667,1092
4791,13,103,66.46153846153847,1171
3694,18,104,61.55555555555556,1283
5812,19,77,44.73684210526316,1336
2567,20,95,66.3,1114
3423,16,104,68.4375,1207
2037,12,104,65.25,1279
772,13,104,61.69230769230769,1301
6326,11,63,34.54545454545455,1160
3562,18,105,81.55555555555556,1275
6514,7,79,54.42857142857143,978
6290,7,70,45.57142857142857,1296
1674,29,102,70.13793103448276,1325
365,18,98,65.83333333333333,1378
4510,16,100,64.5,1128
4446,12,85,58.166666666666664,1315
4327,24,102,68.45833333333333,1290
147,22,103,76.31818181818181,1167
6046,11,78,48.0,1064
3088,19,94,57.473684210526315,1227
5910,17,79,49.0,1265
407,15,98,64.13333333333334,1274
6355,10,78,48.8,1342
3456,18,102,63.22222222222222,1294
4182,14,101,70.21428571428571,1267
3576,20,101,70.85,1240
3271,18,104,78.44444444444444,1277
1031,15,105,79.13333333333334,1324
4498,19,96,72.94736842105263,1315
855,18,98,71.05555555555556,1206
3926,22,100,66.81818181818181,1305
78,18,101,73.55555555555556,1333
2247,25,99,68.48,1354
5091,12,79,46.416666666666664,1162
6284,10,77,58.8,1262
6329,20,79,49.5,1355
6563,11,71,39.09090909090909,1148
788,24,100,72.375,1126
2279,19,105,76.78947368421052,1272
4095,16,105,74.5625,1299
3897,16,103,66.6875,1276
4475,22,104,67.95454545454545,1274
5718,8,76,50.75,1156
3631,16,105,68.6875,1331
6781,20,79,40.65,1377
424,12,105,62.75,1316
392,13,99,63.46153846153846,1348
6733,21,77,46.80952380952381,1132
6497,8,75,31.5,1106
4200,17,105,72.05882352941177,1256
2672,18,101,70.44444444444444,1115
6568,9,60,38.77777777777778,1115
4643,21,104,70.14285714285714,1306
3493,17,103,69.17647058823529,1141
1459,21,105,75.71428571428571,1281
6354,11,73,41.18181818181818,1146
4556,27,99,66.74074074074075,1387
3835,11,103,75.81818181818181,1346
5327,11,79,48.81818181818182,1088
6554,12,78,48.583333333333336,853
5341,11,79,48.36363636363637,1022
2355,12,103,67.75,1198
2442,17,103,76.76470588235294,1346
6678,16,73,44.875,1277
464,16,103,67.125,1118
163,18,104,73.38888888888889,1174
5956,6,78,43.0,1261
6163,12,76,49.083333333333336,1271
6600,12,70,42.75,1380
6830,13,73,36.30769230769231,957
2009,23,105,73.65217391304348,1124
3084,23,105,63.34782608695652,1386
900,11,101,78.36363636363636,1263
6301,10,78,43.4,1323
2293,12,96,69.75,1293
3716,18,102,74.38888888888889,1072
5712,10,75,41.2,1293
1764,21,100,65.19047619047619,1235
1549,26,104,72.07692307692308,1230
3029,23,105,75.43478260869566,1285
5194,9,77,41.111111111111114,966
2044,24,102,67.66666666666667,1243
767,18,103,64.44444444444444,1287
1508,35,104,67.42857142857143,1256
6694,7,71,53.285714285714285,1191
4219,20,105,76.3,1272
5721,8,69,40.625,1298
6433,15,78,48.06666666666667,1241
3292,18,94,58.94444444444444,1348
819,19,98,65.05263157894737,1211
1403,22,104,68.95454545454545,1354
1382,21,103,79.9047619047619,1352
2148,21,105,78.76190476190476,1317
1638,17,94,62.76470588235294,1349
6623,15,69,41.06666666666667,1194
399,18,101,69.61111111111111,1340
882,16,100,69.6875,1256
3565,19,105,67.15789473684211,1346
6149,10,78,45.8,870
1179,20,102,71.2,1356
4244,20,105,72.35,1322
4687,21,105,72.76190476190476,1291
2130,24,100,76.79166666666667,1255
456,20,104,80.2,1352
1950,21,103,73.61904761904762,1335
689,15,86,66.26666666666667,1166
5441,12,60,34.083333333333336,1209
1953,16,101,60.4375,1126
2710,29,103,72.44827586206897,1370
5103,20,77,41.35,1133
4349,22,104,70.5909090909091,1312
5972,9,71,49.888888888888886,1033
1884,25,105,68.76,1187
5179,12,68,45.25,1212
6081,9,72,54.44444444444444,976
2494,16,104,71.875,1364
3036,17,101,73.05882352941177,1290
3603,19,101,68.21052631578948,1307
845,23,105,73.82608695652173,1308
542,19,105,72.84210526315789,1198
3724,23,104,76.56521739130434,1317
4187,22,104,74.36363636363636,1336
3679,16,102,73.5625,1355
5497,16,78,50.3125,1201
5634,17,74,51.294117647058826,1086
4717,20,101,66.15,1210
2964,26,105,72.03846153846153,1328
2529,21,105,69.23809523809524,1351
1048,11,101,55.81818181818182,1185
1960,18,99,64.11111111111111,1306
2530,14,103,69.78571428571429,1093
5062,16,79,51.25,1183
237,16,105,67.875,1250
1133,20,101,70.3,1374
5697,14,77,40.214285714285715,1359
4259,19,105,66.15789473684211,1198
5080,12,79,42.916666666666664,1241
5167,15,79,44.6,1312
5306,8,75,54.0,902
2978,21,105,64.71428571428571,1239
5451,13,78,44.61538461538461,932
5289,17,79,38.05882352941177,1134
4639,17,99,76.29411764705883,1140
3919,24,103,66.04166666666667,1327
3138,12,102,77.58333333333333,1332
6140,20,77,45.9,1289
4073,27,105,68.92592592592592,1377
5913,12,78,35.666666666666664,993
3229,26,104,67.5,1234
1826,30,103,67.96666666666667,1293
593,21,102,73.95238095238095,1310
2725,11,102,72.63636363636364,1062
4137,20,105,72.55,1151
560,15,102,74.0,1216
6835,14,74,45.285714285714285,1191
243,23,105,65.52173913043478,1302
4437,18,99,74.94444444444444,1219
4761,21,103,69.57142857142857,1258
405,18,98,64.88888888888889,1271
1442,12,104,70.91666666666667,1335
261,30,101,65.56666666666666,1268
4605,30,105,68.93333333333334,1322
6277,14,75,38.714285714285715,1322
1689,18,104,63.77777777777778,1342
1725,26,105,69.73076923076923,1354
2496,17,93,68.17647058823529,1254
4619,16,96,69.8125,1276
340,15,102,62.733333333333334,1276
4793,22,100,69.31818181818181,1193
1601,20,105,66.45,1200
3725,20,105,71.85,1338
6822,10,79,49.3,1044
2785,30,105,71.36666666666666,1258
1523,23,87,62.52173913043478,1293
5952,14,78,43.357142857142854,1220
6108,19,79,48.31578947368421,1269
6377,15,79,43.4,978
1766,23,104,70.0,1264
6796,10,61,26.7,1297
4037,13,97,68.23076923076923,1191
6465,13,71,37.30769230769231,1388
6877,15,78,54.333333333333336,1174
6435,11,72,44.36363636363637,1334
363,18,105,66.5,1337
6814,11,69,50.81818181818182,1354
6192,8,79,48.75,1327
4443,31,105,78.6774193548387,1363
5487,7,71,52.857142857142854,1159
6356,16,74,40.875,1291
2562,17,101,69.47058823529412,1160
4803,20,105,70.45,1143
6836,12,69,43.333333333333336,870
3083,24,104,65.95833333333333,1373
6340,12,74,46.416666666666664,958
2102,21,94,69.71428571428571,1286
632,14,105,76.14285714285714,1245
2493,16,103,62.375,1136
2665,22,105,72.31818181818181,1384
4986,25,104,78.28,1240
4406,31,104,67.38709677419355,1249
5318,13,67,42.76923076923077,1158
4878,32,104,72.6875,1360
2334,12,102,69.75,1283
5275,13,74,35.92307692307692,1272
3619,17,96,62.76470588235294,1276
3883,20,101,66.55,1269
4666,17,100,70.88235294117646,1303
4211,32,105,71.25,1390
1494,17,104,71.23529411764706,1275
2401,15,102,76.93333333333334,1236
3874,16,100,63.3125,1292
1232,23,105,72.17391304347827,1337
2661,21,103,68.14285714285714,1381
2817,22,101,70.86363636363636,1344
6588,18,71,42.27777777777778,1277
6100,12,79,45.666666666666664,1247
4153,18,103,70.38888888888889,1333
5125,18,76,46.666666666666664,1157
3061,16,105,72.1875,1106
5884,19,79,44.78947368421053,1237
6815,12,79,48.25,1242
1735,21,104,71.0952380952381,1294
2823,23,104,67.34782608695652,1353
6775,16,75,47.375,1342
4713,14,101,71.35714285714286,1342
2475,21,105,69.80952380952381,1175
2564,20,104,63.65,1349
5797,14,73,52.714285714285715,979
6341,14,78,39.857142857142854,1165
707,26,104,71.8076923076923,1306
3046,21,104,75.52380952380952,1234
5875,15,76,43.06666666666667,1342
6529,14,64,40.5,1218
72,28,104,71.39285714285714,1364
4448,20,104,75.85,1251
6438,9,68,37.111111111111114,1190
1190,23,105,68.91304347826087,1288
2601,25,100,70.08,1347
1125,26,105,72.38461538461539,1314
1241,16,104,69.625,1231
6166,6,75,44.0,922
5683,11,65,35.72727272727273,1122
3351,17,103,74.76470588235294,1139
4008,16,103,74.75,1375
1577,13,100,76.3076923076923,1351
3906,25,98,65.12,1253
3729,26,101,75.38461538461539,1396
4358,20,105,71.25,1165
1343,24,101,63.333333333333336,1193
6870,16,77,38.1875,1251
440,22,105,72.9090909090909,1161
1100,17,98,67.76470588235294,1247
2637,23,105,72.08695652173913,1331
6244,14,75,49.142857142857146,972
649,16,105,71.5,1269
1546,24,105,75.66666666666667,1276
5233,10,73,34.3,1224
5253,15,74,47.2,1381
2852,25,105,74.84,1377
3503,24,104,66.54166666666667,1132
4956,23,103,72.08695652173913,1202
630,19,99,69.78947368421052,1195
1249,30,104,73.1,1271
4701,24,105,67.08333333333333,1324
482,13,103,69.3076923076923,1327
1584,18,103,71.77777777777777,1116
1462,15,105,66.0,1172
3040,21,104,72.9047619047619,1309
5294,19,75,44.94736842105263,1222
3273,21,105,79.14285714285714,1164
3683,25,104,73.24,1313
4145,24,103,69.45833333333333,1200
4845,18,105,67.72222222222223,1215
3225,20,104,63.2,1334
1072,20,105,62.95,1378
2631,19,102,74.94736842105263,1302
1660,17,100,71.05882352941177,1072
2425,15,93,68.6,1034
5803,5,68,46.4,771
5228,14,75,40.42857142857143,1058
3097,22,98,66.04545454545455,1321
3976,22,101,70.72727272727273,1371
6160,12,78,50.416666666666664,1123
6535,14,74,40.857142857142854,1073
4913,28,101,64.82142857142857,1275
5458,16,78,47.125,1173
1408,22,105,69.27272727272727,1324
1845,19,103,65.84210526315789,1163
1798,23,96,58.47826086956522,1352
3957,23,104,72.43478260869566,1271
1475,12,95,62.25,1296
35,15,95,66.93333333333334,1367
444,13,104,79.3076923076923,781
2359,21,103,73.23809523809524,1232
3654,22,102,72.95454545454545,1388
3179,12,104,65.91666666666667,1063
1286,18,100,74.33333333333333,1288
5099,13,72,39.38461538461539,985
4445,23,100,77.0,1317
3416,14,105,78.57142857142857,1296
2137,28,101,66.71428571428571,1325
2636,13,92,63.76923076923077,1168
4016,27,101,68.74074074074075,1237
6654,19,75,44.0,1330
1681,22,103,75.81818181818181,1334
5008,18,79,46.111111111111114,1338
1692,22,101,69.54545454545455,1326
5076,11,74,42.54545454545455,1119
5483,7,71,47.57142857142857,930
3635,11,101,65.27272727272727,1368
372,16,103,76.3125,1280
5288,14,78,40.857142857142854,1285
6521,12,67,36.083333333333336,840
140,18,100,78.38888888888889,1195
4419,23,101,69.47826086956522,1291
6412,11,67,46.36363636363637,1156
5661,18,71,44.388888888888886,1197
714,15,100,71.46666666666667,1190
3188,17,101,66.6470588235294,1154
6077,10,71,40.6,1245
4431,22,104,71.81818181818181,1227
4813,21,104,70.23809523809524,1372
406,19,100,60.578947368421055,1248
20,16,103,67.125,1315
1004,27,100,64.5925925925926,1350
2411,17,103,64.05882352941177,1294
2545,22,98,70.9090909090909,1282
2390,17,104,62.1764705882353,1270
5531,16,79,54.1875,1216
42,23,105,62.43478260869565,1294
2830,21,99,68.0,1354
3371,27,104,76.18518518518519,1341
3022,18,103,67.77777777777777,1307
3364,19,104,64.36842105263158,1340
4399,19,105,68.78947368421052,1172
11,19,103,70.05263157894737,1281
1177,20,92,65.55,1123
1947,18,104,74.94444444444444,1310
2501,18,105,77.61111111111111,1290
2863,32,102,72.71875,1310
